game_id,player_id,role,model_name,alive_end,eliminated_during_day,eliminated_during_phase,n_votes_received,n_votes_cast,n_day_votes_cast,n_night_votes_cast,n_day_votes_received,n_night_votes_received,winner_team,last_day,n_players,end_reason
74795872,Jordan,Villager,Grok 4.1 Fast Reasoning,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795872,Alex,Villager,Claude Opus 4.6,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795872,Taylor,Villager,Grok 4.1 Fast Reasoning,False,0,Night,2.0,0.0,0.0,0.0,0.0,2.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795872,Quinn,Seer,Gemini 3 Flash Preview,False,2,Day,7.0,2.0,2.0,0.0,7.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795872,Jamie,Werewolf,Claude Sonnet 4.6,True,-1,,1.0,4.0,2.0,2.0,1.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795872,Casey,Werewolf,Grok 4.1 Fast Reasoning,True,-1,,0.0,4.0,2.0,2.0,0.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795889,Kai,Villager,Grok 4.1 Fast Reasoning,False,0,Night,2.0,0.0,0.0,0.0,0.0,2.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795889,Quinn,Doctor,Grok 4,False,1,Night,2.0,1.0,1.0,0.0,0.0,2.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795889,Charlie,Villager,Gemini 3 Flash Preview,False,1,Day,5.0,1.0,1.0,0.0,5.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795889,Jordan,Villager,GPT-5.4,True,-1,,1.0,3.0,3.0,0.0,1.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795889,Alex,Seer,Gemini 3 Flash Preview,False,2,Night,5.0,2.0,2.0,0.0,4.0,1.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795889,Taylor,Werewolf,GPT-5.4,False,2,Day,3.0,4.0,2.0,2.0,3.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795889,Casey,Werewolf,Claude Sonnet 4.6,False,3,Day,2.0,6.0,3.0,3.0,2.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795889,Jamie,Villager,GPT-5.4,True,-1,,0.0,3.0,3.0,0.0,0.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795894,Jordan,Villager,Gemini 3.1 Pro Preview,False,1,Night,1.0,1.0,1.0,0.0,0.0,1.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795894,Jamie,Villager,Gemini 3 Flash Preview,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795894,Quinn,Seer,Gemini 3 Flash Preview,False,0,Night,2.0,0.0,0.0,0.0,0.0,2.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795894,Casey,Villager,Claude Sonnet 4.6,True,-1,,1.0,2.0,2.0,0.0,1.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795894,Taylor,Werewolf,Grok 4,False,1,Day,6.0,2.0,1.0,1.0,6.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795894,Kai,Villager,Claude Sonnet 4.6,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795894,Alex,Werewolf,Gemini 3.1 Pro Preview,False,2,Day,4.0,4.0,2.0,2.0,4.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795894,Charlie,Doctor,Gemini 3 Flash Preview,True,-1,,1.0,2.0,2.0,0.0,1.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795934,Taylor,Villager,Gemini 3 Flash Preview,True,-1,,2.0,2.0,2.0,0.0,0.0,2.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795934,Quinn,Seer,GPT-5.4 mini,True,-1,,2.0,2.0,2.0,0.0,1.0,1.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795934,Jordan,Villager,Claude Opus 4.6,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795934,Jamie,Villager,Claude Opus 4.6,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795934,Kai,Villager,Grok 4,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795934,Casey,Werewolf,GPT-5.4,False,1,Day,6.0,2.0,1.0,1.0,6.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795934,Alex,Werewolf,GPT-5.4 mini,False,2,Day,7.0,4.0,2.0,2.0,7.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795934,Charlie,Doctor,GPT-5.4 mini,True,-1,,1.0,2.0,2.0,0.0,1.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795938,Alex,Doctor,Gemini 3.1 Pro Preview,True,-1,,0.0,3.0,3.0,0.0,0.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795938,Jamie,Villager,Grok 4.1 Fast Reasoning,True,-1,,1.0,3.0,3.0,0.0,1.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795938,Kai,Werewolf,Grok 4,False,3,Day,3.0,6.0,3.0,3.0,3.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795938,Casey,Villager,GPT-5.4 mini,True,-1,,1.0,3.0,3.0,0.0,1.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795938,Quinn,Villager,Gemini 3.1 Pro Preview,False,1,Day,6.0,1.0,1.0,0.0,6.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795938,Taylor,Werewolf,Grok 4,False,2,Day,4.0,4.0,2.0,2.0,4.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795938,Charlie,Villager,Grok 4,False,0,Night,2.0,0.0,0.0,0.0,0.0,2.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795938,Jordan,Seer,Claude Sonnet 4.6,False,2,Night,5.0,2.0,2.0,0.0,2.0,3.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795940,Alex,Seer,Claude Sonnet 4.6,False,1,Night,3.0,1.0,1.0,0.0,0.0,3.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795940,Quinn,Villager,Claude Opus 4.6,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795940,Jordan,Werewolf,Claude Sonnet 4.6,False,2,Day,6.0,4.0,2.0,2.0,6.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795940,Casey,Werewolf,GPT-5.4,False,1,Day,7.0,2.0,1.0,1.0,7.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795940,Kai,Doctor,GPT-5.4,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795940,Jamie,Villager,Grok 4.1 Fast Reasoning,True,-1,,1.0,2.0,2.0,0.0,1.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795940,Charlie,Villager,GPT-5.4,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795940,Taylor,Villager,Claude Sonnet 4.6,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795944,Jordan,Villager,Gemini 3 Flash Preview,False,1,Night,3.0,1.0,1.0,0.0,0.0,3.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795944,Quinn,Villager,GPT-5.4 mini,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795944,Charlie,Seer,Grok 4.1 Fast Reasoning,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795944,Jamie,Villager,Claude Opus 4.6,True,-1,,1.0,2.0,2.0,0.0,1.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795944,Taylor,Doctor,GPT-5.4,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795944,Casey,Villager,Grok 4.1 Fast Reasoning,True,-1,,1.0,2.0,2.0,0.0,1.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795944,Alex,Werewolf,GPT-5.4 mini,False,1,Day,7.0,2.0,1.0,1.0,7.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795944,Kai,Werewolf,Grok 4,False,2,Day,5.0,4.0,2.0,2.0,5.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795946,Quinn,Werewolf,Grok 4.1 Fast Reasoning,True,-1,,0.0,4.0,2.0,2.0,0.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795946,Taylor,Seer,Grok 4,False,0,Night,2.0,0.0,0.0,0.0,0.0,2.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795946,Alex,Villager,GPT-5.4,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795946,Jamie,Villager,Grok 4.1 Fast Reasoning,False,2,Day,3.0,2.0,2.0,0.0,3.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795946,Jordan,Villager,GPT-5.4 mini,True,-1,,1.0,2.0,2.0,0.0,1.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795946,Casey,Doctor,Grok 4,False,1,Day,6.0,1.0,1.0,0.0,6.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795946,Charlie,Villager,Gemini 3.1 Pro Preview,False,1,Night,2.0,1.0,1.0,0.0,0.0,2.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795946,Kai,Werewolf,Claude Sonnet 4.6,True,-1,,2.0,4.0,2.0,2.0,2.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795950,Kai,Doctor,Claude Opus 4.6,False,1,Night,2.0,1.0,1.0,0.0,0.0,2.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795950,Quinn,Werewolf,Grok 4,True,-1,,3.0,4.0,2.0,2.0,3.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795950,Alex,Villager,Grok 4.1 Fast Reasoning,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795950,Casey,Villager,Grok 4.1 Fast Reasoning,False,0,Night,2.0,0.0,0.0,0.0,0.0,2.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795950,Jamie,Werewolf,Gemini 3 Flash Preview,True,-1,,0.0,4.0,2.0,2.0,0.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795950,Taylor,Villager,GPT-5.4,False,2,Day,3.0,2.0,2.0,0.0,3.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795950,Charlie,Villager,GPT-5.4 mini,False,1,Day,6.0,1.0,1.0,0.0,6.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795950,Jordan,Seer,Grok 4.1 Fast Reasoning,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795955,Kai,Villager,GPT-5.4 mini,True,-1,,2.0,3.0,3.0,0.0,0.0,2.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795955,Alex,Doctor,Grok 4.1 Fast Reasoning,True,-1,,0.0,3.0,3.0,0.0,0.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795955,Charlie,Seer,Claude Sonnet 4.6,False,2,Night,4.0,2.0,2.0,0.0,1.0,3.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795955,Casey,Werewolf,GPT-5.4,False,2,Day,6.0,4.0,2.0,2.0,6.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795955,Jordan,Villager,Gemini 3.1 Pro Preview,False,1,Day,7.0,1.0,1.0,0.0,7.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795955,Quinn,Villager,Grok 4,True,-1,,1.0,3.0,3.0,0.0,1.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795955,Jamie,Werewolf,Grok 4,False,3,Day,5.0,6.0,3.0,3.0,5.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795955,Taylor,Villager,GPT-5.4,True,-1,,0.0,3.0,3.0,0.0,0.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795960,Jamie,Villager,Grok 4.1 Fast Reasoning,False,0,Night,2.0,0.0,0.0,0.0,0.0,2.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795960,Taylor,Doctor,Gemini 3 Flash Preview,True,-1,,1.0,3.0,3.0,0.0,1.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795960,Charlie,Seer,Claude Sonnet 4.6,True,-1,,2.0,3.0,3.0,0.0,1.0,1.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795960,Kai,Villager,Grok 4.1 Fast Reasoning,False,1,Day,6.0,1.0,1.0,0.0,6.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795960,Jordan,Villager,Gemini 3.1 Pro Preview,True,-1,,0.0,3.0,3.0,0.0,0.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795960,Quinn,Werewolf,GPT-5.4 mini,False,2,Day,5.0,4.0,2.0,2.0,5.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795960,Casey,Werewolf,Gemini 3.1 Pro Preview,False,3,Day,3.0,6.0,3.0,3.0,3.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795960,Alex,Villager,Gemini 3 Flash Preview,False,1,Night,2.0,1.0,1.0,0.0,0.0,2.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795962,Alex,Seer,Grok 4,False,1,Night,5.0,1.0,1.0,0.0,2.0,3.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795962,Charlie,Villager,Claude Sonnet 4.6,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795962,Jamie,Werewolf,GPT-5.4 mini,False,1,Day,6.0,2.0,1.0,1.0,6.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795962,Casey,Villager,Grok 4,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795962,Quinn,Villager,Claude Sonnet 4.6,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795962,Jordan,Werewolf,Grok 4.1 Fast Reasoning,False,2,Day,5.0,4.0,2.0,2.0,5.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795962,Kai,Doctor,Claude Sonnet 4.6,True,-1,,1.0,2.0,2.0,0.0,1.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795962,Taylor,Villager,Gemini 3 Flash Preview,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795976,Kai,Villager,Claude Sonnet 4.6,True,-1,,0.0,3.0,3.0,0.0,0.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795976,Charlie,Werewolf,Claude Sonnet 4.6,False,2,Day,3.0,4.0,2.0,2.0,3.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795976,Alex,Doctor,GPT-5.4 mini,False,1,Day,4.0,1.0,1.0,0.0,4.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795976,Jordan,Villager,Claude Sonnet 4.6,False,0,Night,2.0,0.0,0.0,0.0,0.0,2.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795976,Casey,Werewolf,Claude Sonnet 4.6,False,3,Day,2.0,6.0,3.0,3.0,2.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795976,Taylor,Villager,Gemini 3 Flash Preview,True,-1,,1.0,3.0,3.0,0.0,1.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795976,Quinn,Seer,Claude Sonnet 4.6,False,1,Night,2.0,1.0,1.0,0.0,0.0,2.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795976,Jamie,Villager,Claude Opus 4.6,False,2,Night,6.0,2.0,2.0,0.0,5.0,1.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795980,Charlie,Villager,Claude Opus 4.6,False,1,Night,2.0,1.0,1.0,0.0,0.0,2.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795980,Taylor,Villager,Grok 4.1 Fast Reasoning,True,-1,,1.0,2.0,2.0,0.0,1.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795980,Alex,Werewolf,Grok 4.1 Fast Reasoning,True,-1,,0.0,4.0,2.0,2.0,0.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795980,Jamie,Villager,Grok 4.1 Fast Reasoning,False,1,Day,4.0,1.0,1.0,0.0,4.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795980,Kai,Doctor,Claude Sonnet 4.6,False,2,Day,7.0,2.0,2.0,0.0,7.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795980,Quinn,Werewolf,Gemini 3 Flash Preview,True,-1,,0.0,4.0,2.0,2.0,0.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795980,Casey,Villager,Claude Opus 4.6,False,0,Night,2.0,0.0,0.0,0.0,0.0,2.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795980,Jordan,Seer,Grok 4.1 Fast Reasoning,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795984,Kai,Villager,Gemini 3.1 Pro Preview,False,0,Night,2.0,0.0,0.0,0.0,0.0,2.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795984,Alex,Doctor,Grok 4.1 Fast Reasoning,False,1,Day,3.0,1.0,1.0,0.0,3.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795984,Quinn,Werewolf,Grok 4.1 Fast Reasoning,False,3,Day,2.0,6.0,3.0,3.0,2.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795984,Jamie,Villager,Gemini 3.1 Pro Preview,True,-1,,2.0,3.0,3.0,0.0,2.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795984,Charlie,Seer,Grok 4.1 Fast Reasoning,False,2,Night,4.0,2.0,2.0,0.0,3.0,1.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795984,Taylor,Villager,Claude Sonnet 4.6,False,1,Night,2.0,1.0,1.0,0.0,0.0,2.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795984,Jordan,Villager,Gemini 3 Flash Preview,True,-1,,0.0,3.0,3.0,0.0,0.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795984,Casey,Werewolf,GPT-5.4 mini,False,2,Day,5.0,4.0,2.0,2.0,5.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74796022,Alex,Werewolf,GPT-5.4 mini,False,1,Day,6.0,2.0,1.0,1.0,6.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74796022,Kai,Villager,GPT-5.4,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74796022,Jordan,Seer,Gemini 3 Flash Preview,True,-1,,2.0,2.0,2.0,0.0,2.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74796022,Jamie,Doctor,Claude Sonnet 4.6,False,1,Night,1.0,1.0,1.0,0.0,0.0,1.0,Villagers,2.0,8,Reason: All werewolves exiled.
74796022,Casey,Villager,Grok 4,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74796022,Charlie,Werewolf,Grok 4,False,2,Day,4.0,4.0,2.0,2.0,4.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74796022,Taylor,Villager,GPT-5.4 mini,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74796022,Quinn,Villager,Claude Sonnet 4.6,False,0,Night,2.0,0.0,0.0,0.0,0.0,2.0,Villagers,2.0,8,Reason: All werewolves exiled.
74796023,Kai,Doctor,Gemini 3.1 Pro Preview,False,2,Day,5.0,2.0,2.0,0.0,5.0,0.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74796023,Quinn,Villager,GPT-5.4 mini,True,-1,,2.0,1.0,1.0,0.0,0.0,2.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74796023,Taylor,Werewolf,Claude Opus 4.6,True,-1,,2.0,5.0,2.0,3.0,2.0,0.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74796023,Casey,Seer,Grok 4,False,1,Day,4.0,1.0,1.0,0.0,4.0,0.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74796023,Charlie,Villager,GPT-5.4 mini,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74796023,Jordan,Villager,Grok 4,False,0,Night,2.0,0.0,0.0,0.0,0.0,2.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74796023,Alex,Werewolf,Grok 4,True,-1,,0.0,5.0,2.0,3.0,0.0,0.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74796023,Jamie,Villager,Gemini 3.1 Pro Preview,False,2,Night,3.0,2.0,2.0,0.0,1.0,2.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74796026,Quinn,Villager,Grok 4.1 Fast Reasoning,False,0,Night,2.0,0.0,0.0,0.0,0.0,2.0,Villagers,2.0,8,Reason: All werewolves exiled.
74796026,Taylor,Villager,Claude Sonnet 4.6,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74796026,Charlie,Villager,Claude Opus 4.6,False,1,Night,1.0,1.0,1.0,0.0,0.0,1.0,Villagers,2.0,8,Reason: All werewolves exiled.
74796026,Alex,Seer,GPT-5.4 mini,True,-1,,1.0,2.0,2.0,0.0,1.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74796026,Casey,Werewolf,GPT-5.4,False,2,Day,4.0,4.0,2.0,2.0,4.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74796026,Jordan,Werewolf,Grok 4,False,1,Day,6.0,2.0,1.0,1.0,6.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74796026,Kai,Doctor,GPT-5.4,True,-1,,1.0,2.0,2.0,0.0,1.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74796026,Jamie,Villager,Gemini 3.1 Pro Preview,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74796032,Jordan,Villager,Gemini 3 Flash Preview,False,0,Night,2.0,0.0,0.0,0.0,0.0,2.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74796032,Taylor,Villager,GPT-5.4,True,-1,,0.0,2.0,2.0,0.0,0.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74796032,Charlie,Werewolf,GPT-5.4,True,-1,,0.0,4.0,2.0,2.0,0.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74796032,Casey,Villager,GPT-5.4 mini,True,-1,,1.0,2.0,2.0,0.0,1.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74796032,Quinn,Seer,Gemini 3.1 Pro Preview,False,1,Day,6.0,1.0,1.0,0.0,6.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74796032,Alex,Doctor,Grok 4.1 Fast Reasoning,False,2,Day,4.0,2.0,2.0,0.0,4.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74796032,Jamie,Villager,Grok 4.1 Fast Reasoning,False,1,Night,3.0,1.0,1.0,0.0,1.0,2.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74796032,Kai,Werewolf,Gemini 3 Flash Preview,True,-1,,0.0,4.0,2.0,2.0,0.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74796036,Alex,Werewolf,Grok 4.1 Fast Reasoning,False,2,Day,5.0,4.0,2.0,2.0,5.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74796036,Jordan,Villager,Grok 4,False,1,Day,6.0,1.0,1.0,0.0,6.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
